cleaned_content,label
belanja paling am emang tokped udah ring belanja sini tapi utk tokped hari tolong bug perbarui udh bbrp hari picture produk ga lihat lihat cuma bentuk kotak warna putih aja customer ga bisa lihat produk,easeofuse
tolong perbaiki pengiriman paket cuma muter satu daerah aja oper oper ekspedisi,reliability
sangat manfaat hatur nuhun,easeofuse
kurir id express parah,reliability
asisten sin penjawab ta mpersulit komunikasi cfs langsung sin jawab ta ga guna ta nah bisa nyelesai mas,responsiveness
mantap,nonquality
mantap,nonquality
luwaaaamaaa bangett refund aplikasi gedhe looh,responsiveness
tolong nahan dana cepat ku tunggu smpe bintang,responsiveness
ui makin jelek mbingung,webdesign
pajak mahal,informationquality
bagus,nonquality
mua sini sihh tapi sayang aplikasi nge bug padahal bagus bagus lho barang barang komplit kalo cari sini baiki dong bug sama fitur cod luas us tambahin voucher buat belanja dong hehe,easeofuse
deskripsi produk lengkap foto jelas spesifikasi akurat,informationquality
cs ato tokopedia carw fungsi mana itk ta,responsiveness
napa sih kamu tokped akhir² lemot parah skon suai cashback hilang harga mahal kompensasi pembatal barang kirim te aku ngotot akhir kasih kompensasi tapi waktu hari aja kalau sabtu minggu hitung beda pol sama apl tiktk kalau kompensasi langsung kasih bisa guna tolong baiki mua ya,responsiveness
ikl update resah,webdesign
tinda curang nal buah group scord ngguna bot ngklaim makai voucher skon promo tolong  kasih pengam tika co ngklaim voucher agar ambil bot kasih chatpta puzzle verifikasi,privacy
ring em pas cek status pesan tampil harus restart app baru bisa liat coba clear cache reinstall aplikasi masih sama arti masa rver side tokped nb cuma toped gini app marketplace lain normal nding balikin app toped dulu simpel ga banyak nak nik,easeofuse
luar biasa aplikasi tokopedia nah ngecewa pengguna moga tetap njaga kredibilitas baik,reliability
uinya kece bada,webdesign
user interface transaksi lebih baik mbali lama sangat mbingung cek transaksi,webdesign
deskripsi produk lengkap,informationquality
tombol home hila oi,webdesign
deskripsi produk spesifikasi akurat,informationquality
pengguna lama tokped tahun waktu data akun bocor tapi makin sini makin jelek cari barang pajang voucher paling kasih kurang ribu padahal bayar ongkir asuransi pengirim tinggal luar jawa tokped plus guna sama kali buat tinggal luar pulau jawa gratis ongkir tapi kurir random sama aja macet pas gateway waktu aktif penjual harus chat dulu ta masih aktif fitur penting,reliability
ring error aplikasi ring hank lemot,easeofuse
sangat mudah transaksi rekomendasi banget tokopedia,easeofuse
deskripsi produk lengkap foto jelas spesifikasi akurat,informationquality
sangat mbantu ok imakasih tokopedia moga sukses,easeofuse
produk lengkap,informationquality
trlalu banyak ikl sangat ngganggu,webdesign
tes dulu,informationquality
chat ke cs lama banget sampai berhari hari,responsiveness
lama update pas belanja check out us chat ller tapi tag pesan lalu hilang chat akhir pake screeshot pesan mgkn bug jak update padahal belum update masih bisa ngetag pesan,easeofuse
ok,nonquality
ongkir mahal bisa cod,informationquality
belanja toko pedia sangat muaskanmodren cepat murah dapat cangkau,easeofuse
buruk pes buku sa satu toko aplikasi datang ha kardus kosong isi nyata bahwa paket kirim ngguna kurir lain penipu nama ngizin toko njual barang jelas beradaan waktu pengiriman pihak ngirim paket,reliability
aplikasi oky tpi syg buat cod hew kgk bsa mudah mudah bisa cod hew ya luruh dunia tolong yah buat cod hew harus bsa tpi buat bayar tempat barang bsa giri hew kgk bsa cod,easeofuse
pesan lambat us nding beli aplikasi lain,reliability
joooosss mantap percaya,reliability
fitur baru bagussaya pengguna lama tpikecewa tokped klo skon potong harga langgan plus potong harga kalo cek out mau pembayar sinyal gga stabil pas mbaliin transaksi ulang voucher langsung hilang bah klo potong harga gede bisa batalin sama sistem tokped klo kira gamau rugi jang pasang skon,reliability
cewa banyak prom ring bisa guna,informationquality
toko pedia percaya,reliability
ongkir hong bngt,informationquality
tapi sayang lokasi akurat tokopedia suai shopee aku cewa download tokopedia,reliability
dulu lebih suka belanja lewat apk daripada be cum menjak trouble akun utama karna ganti nomor ga bisa benerin dah ga nah sama kali pakai apk bikin akun baru males bwt nyari voucher mana akhir nyoba pake akun baru dapet voucher gratis ongkir cuma ehh gagal pengirim karna barang kosong voucher pun ikut hangus,easeofuse
sangat puas ren parah,reliability
mau downlod ngak bukakarena hp jadulsemoga tokopedia nanti kalau hp saxa relep mau mau downlod lagikarena say penasar,easeofuse
detail kurang bagus,webdesign
tokopedia nyata mau bangkrutkrn gabung dg tiktokd bentar lg gulung tikarsukurin sajasudh malas jual sinichat dr pembeli sj masukharus pake aplikasi buat jualansemakin ribetmending bangkrut sj perti bukalapak,easeofuse
kalo ni aplikasi masih bgini ajalama gak jual tokopedia ller bener udah banyak pindah masu saja lebih baik tokped belum tiktok timbang,reliability
tokopedia promo banyak bener,informationquality
menjak x tktok rebet perti tokopedia tinggal,easeofuse
chat ke cs lama banget,responsiveness
lemooot paraaaahh makin payah saat marketplace lain lomba banyak promo skon voucher produk ongkir sampe tode pembayar tapi tokped cuma kasih gratis ongkir doang udah pelit sama voucher skon udah lama gak beli lewat tokped satupun gak voucher skon tambah kalo belanja via tokped pasti lelet nyampe sikurir gak prioritasin pengiriman sama ekspedisi pasti nanti lama nasib kaya bukalapak,informationquality
sangat mbantu,easeofuse
cewa aman aplikasi akun bajak trus uang ilang rbu ovo,privacy
cs lemot banget,responsiveness
cs cepet banget,responsiveness
pantas banyak lebih milih ecommerce be akhir mahami bahwa biaya ongkir lebih penting banding harga barang skon padahal ongkir aplikasi be bisa gratis tokopedia bikin narik nafas,informationquality
oke,nonquality
pengirim kurir otomatis lambat pengirima pilih jt cepat suai lokasi,reliability
bagus,nonquality
lemot,easeofuse
mudahkan gala jadi lebih baik anti ruwetanti ganggu percayaam kendali ok top one prima,easeofuse
belanja lebih hemat tepat mudah banyak pilih rta amanah,easeofuse
bagus,nonquality
sulit return,responsiveness
lebih ok skrng tampilan,webdesign
barang suai pesan muas,reliability
skon gede,informationquality
lumay tapi bayar ongkos mahal banget,informationquality
bagus,nonquality
dapat barang rusak tapi gilir mau komplain upload foto eeehhh ma gagal upload mlu bagi komplain pdhal ring belanja pake tokped m cewa kaya gni,responsiveness
tolong perbaiki aplikasi ring logout ndiri acount trus klo mau log in muncul koneksi padahal koneksi internet lancar tolong tanggapi soal ring belanja tokopedia makasih,easeofuse
lalu aplikasi time out tolong baiki parah banget,easeofuse
sangat populer,nonquality
tokped care gercep banget,responsiveness
the best lah tokped,reliability
tampilanya kurang efektif buat user,webdesign
lalu beli mudah kirim lancat tepat waktu,reliability
yae udah beli masa toko pembaru maksud gimana padahal bayar,reliability
mudah gampang banget guna,easeofuse
gajelas banget kata pengguna baru dpt promo gilir pake ngga bisa padahal blm nah daftar toko pedia pelit banget ongkir juga mahal ga kya shopee bisa benar nol,informationquality
paling lemot paling jelek internet lancar tapi loading mulu,easeofuse
ga bs masuk aplikasi krn download apps  update ma ga bs pakai apps aneh,easeofuse
kacau refund dana aja lama benar padahal ngikuti atur parah dana masih tah jt,responsiveness
bagus produk,informationquality
pelayanan bagus,responsiveness
aplikasi bagus tetapi pembeli barang pembayar harus bisa mbayar sistim cod perti aplikasi shopee lazadakalau bisa cod insya al bakal maju tokopediakarena mua org pu atm bank perti pembayar tokopedia,easeofuse
makin update kok ma makin lemot sih,easeofuse
chat ke cs lama banget sampai berhari hari,responsiveness
tingkat trus voucher bonus,informationquality
saldo refund mo tf gopay lama minta ampun chatin ga bales duit sndiri aja harus ngemis² dlu biar balikinmalu ama oren sat t,responsiveness
kata tempat belajar bahasa napa promo promo jual jual gini aku sa download gapapa deh lumay buat co co barang randon,informationquality
bagus,nonquality
karang tokped mahal ongkir,informationquality
bagusmbatu,easeofuse
pengirimanlama,reliability
nyesel belanja sini tama kali beli udah na scam gimmick cancel order tapi pembayar gak mbali,reliability
layan mudah,easeofuse
potong ga otak,informationquality
aplikasi olshop cukup bagus,easeofuse
tokped mantabs bener,reliability
jang nah mau ngisi saldo emoney tokopedia notif sukses tapi ga nambah saldo ngehubungi cs ga nah hubung kapok dah mbali saldo gopay tokped,reliability
kacau banget te jarang pake toped krn promo lbh narik orange nyoba transaksi besar toped krn cashback upa saldo bonus nyata saldo bonus cum bisa pake transaksi aja gak bs transaksi gital tau gitu nding transaksi orange jelas koin bisa pake transaksi buat pulsa jg bisa lain pengirim toped lemot banget ratarata hari baru sampai dang be hari pasti sampai tracking resi juga lebih jelas,reliability
respon  cs lama bener,responsiveness
aplikasi bagus user interface face mudah pahami,webdesign
jauh toko pedia njadi tempat belanja online sangat manfaat luruh indonesia trimakasih tokopedia,reliability
ring potong harga min,informationquality
paket stuck nggak nyampe nyampe lebih baguss,reliability
hai guys buat kali mau narik saldo gopay hati hati ndinh langsung rekening bank saja aku udah jam tapi saldo engak masuk gopay padahal no gopay nyatu bareng akun tokopedia,easeofuse
belanja lebih mudah praktis,easeofuse
akhir akhir tokepedia makin lemot ya,easeofuse
toped lebih baik banding toko online lain krn kualitas barang suai dgn harap walau toko ngirim tdk suai harap tapi cara seluruh toped masih is the best,reliability
napa karang notifikasi masuk ad orang chat notifikasi penjual pun ad,easeofuse
application slow and slow respo,easeofuse
kira duo lingo,nonquality
tepat waktu,reliability
proses pembeli lelet,responsiveness
pengguna tokopedia jak mang lihat lalu lama namun kurun waktu tahun saja dapat lihat bahwa aplikasi njadi lebih buruk hal user experience rasa tokopedia karang lalu ring ndala entah barang bisa checkout pengirim bisa lacak proses loading sangat lama rta harga konsisten akibat promo ring hilang hendak guna,easeofuse
lemot,easeofuse
pembatal lalu lama penjual anggap raja pembeli cuma kaya sampah sory tokped kl mau kembang jd pembeli raja ky toko orange pembatal ga tele ma cancel otomatis sama minta oembatal ma lebih lama jd pembeli harus nunggu aja ga bener mah sorry ya pantas anda ka dr toko orange,responsiveness
masih ring banyak bug internet udah bagus eh pas mau pencari ga bisa te,easeofuse
penipu kasih ulasanfoto video kt dpt gopay coin sdh beberapa x amsiong pembohong siap pindah toko be pelayan nurun,informationquality
gak bisa lihat voucher review download gak bisa,easeofuse
mudah murah banyak pilih,easeofuse
mantapaplikasi ren,nonquality
pungguna pelangg plus tapi beberapa kali masalahproblem aplikasi hingga bisa ngguna gratis ongkir belanja nol rupiah,reliability
good,nonquality
hancur lebur usaha tokopedia te gabung tiktoksudah ki taun rintis akhir pindah aplikasi belahbye² tokopediaterimakasih nemani lama tahun lebih jual,reliability
josss bisa diandalkan,reliability
lindung konsumen makin nurun proses order makin lama kalau pelapak barang kosong tdk mau confirm konsumen hingga dana bisa balik cepat kirimi pes jawab pengirim makin lama ongkir lebih mahal lapak be,responsiveness
aplikasi babi mau robah alamat suruh ganti kode pos ganti ngga bisa² tambah ngga ulas harus isi kode pos mana,easeofuse
makin ga jelas penari dana xjam tungguin sampai hari ga massuk jgma pending makin busuk aplikasi buat temen mohon jang pakai tokped pelayanan sangat buruk kalo ndala muter ga jelas stop nding uninstall,responsiveness
ring error,easeofuse
udah pesen ma bisa lihat proses aplikasi juga lemot,easeofuse
layan pelangg sangat cepat tanggap,responsiveness
karang ribet harus hubung dgn tik tok auto pindah shopee,easeofuse
bagus,nonquality
sangat mbantu tanks tokopedia,easeofuse
beberapa hari mbuka halam dep tokped oke tapi masuk halam lanjut kok loading lulu padahal aplikasi update forma hp cache juga bersih,easeofuse
layan pelangg sangat cepat responsif,responsiveness
tooop promo banyak,informationquality
verry good aplikasi ini,reliability
klaim voucher gratis ongkir tapi gak bisa d guna,informationquality
tokpedd udh ga atem lg wkwk,nonquality
sangat rekomendasi buat belanja online banyak promo banyak gratis ongkir skon besar,informationquality
menjak join sama tiktok tolol tular tiktok mana tokped dulu,reliability
penari dana hasil jual lama bener padahal uang golang kalau gini gimana mau bisa dagang pikir dah kalau mau buat toko sini,responsiveness
sangat mbatu mpermudah proses,easeofuse
tampilan makin ren,webdesign
toko pedia bayar tempat susah amat karang,easeofuse
bisa install minta coba napa ya,easeofuse
nah ngalamin bad delivery sampe akhir pake ninj ga jelas complain muter muter barang kata sampe tapi kga ima balik complain nunggu jawab kurir ampe akhir tetep juga bayar tagih silah opini sya black campaign tapi jujur hijau nah top minded harga buat banding sama rvice sampe akhir kjadi pindah  skarang toko sbe,responsiveness
pelayan buruk uang kompensasi i cum janji doang costumer rvice nah njawab lalu ngabai dua paket gagal mulu nyesel belanja sini auto uninstall,responsiveness
oke banget,nonquality
layan baikk banget,responsiveness
aplikasi kata skon tapi coba claim skon ma kata gk bisa guna gk tahu napa claim skon promo pun gk bisa bisa baiki bug,informationquality
ngeleg banget,easeofuse
update hang uninstall bye,easeofuse
abis update napa busuk gini apps,easeofuse
tokopedia emang ren,reliability
ngapain sih rjasama sama tik tok gala jual admin karang gede banget pencair ribet kl buat belanja enak karang kl buat jual aduuhh engga deh,easeofuse
