cleaned_content; label
ring em pas cek status pesan tampil harus restart app baru bisa liat coba clear cache reinstall aplikasi masih sama arti masa rver side tokped nb cuma toped gini app marketplace lain normal nding balikin app toped dulu simpel ga banyak nak nik;informationquality
luar biasa aplikasi tokopedia nah ngecewa pengguna moga tetap njaga kredibilitas baik;informationquality
luar biasa;nonquality
user interface transaksi lebih baik mbali lama sangat mbingung cek transaksi;informationquality
good;nonquality
good;nonquality
mantappplp;nonquality
pengguna lama tokped tahun waktu data akun bocor tapi makin sini makin jelek cari barang pajang voucher paling kasih kurang ribu padahal bayar ongkir asuransi pengirim tinggal luar jawa tokped plus guna sama kali buat tinggal luar pulau jawa gratis ongkir tapi kurir random sama aja macet pas gateway waktu aktif penjual harus chat dulu ta masih aktif fitur penting;informationquality
ring error aplikasi ring hank lemot;easeofuse
sangat mudah transaksi rekomendasi banget tokopedia;nonquality
bismil;nonquality
sangat mbantu ok imakasih tokopedia moga sukses;nonquality
baik bagus;nonquality
trlalu banyak ikl sangat ngganggu;nonquality
tes dulu;informationquality
bagus;nonquality
lama update pas belanja check out us chat ller tapi tag pesan lalu hilang chat akhir pake screeshot pesan mgkn bug jak update padahal belum update masih bisa ngetag pesan;informationquality
ok;nonquality
ongkir mahal bisa cod;informationquality
belanja toko pedia sangat muaskanmodren cepat murah dapat cangkau;nonquality
buruk pes buku sa satu toko aplikasi datang ha kardus kosong isi nyata bahwa paket kirim ngguna kurir lain penipu nama ngizin toko njual barang jelas beradaan waktu pengiriman pihak ngirim paket;reliability
aplikasi oky tpi syg buat cod hew kgk bsa mudah mudah bisa cod hew ya luruh dunia tolong yah buat cod hew harus bsa tpi buat bayar tempat barang bsa giri hew kgk bsa cod;nonquality
pesan lambat us nding beli aplikasi lain;informationquality
joooosss mantap percaya;nonquality
fitur baru bagussaya pengguna lama tpikecewa tokped klo skon potong harga langgan plus potong harga kalo cek out mau pembayar sinyal gga stabil pas mbaliin transaksi ulang voucher langsung hilang bah klo potong harga gede bisa batalin sama sistem tokped klo kira gamau rugi jang pasang skon;informationquality
cewa banyak prom ring bisa guna;informationquality
toko pedia percaya;nonquality
ongkir hong bngt;nonquality
tapi sayang lokasi akurat tokopedia suai shopee aku cewa download tokopedia;informationquality
dulu lebih suka belanja lewat apk daripada be cum menjak trouble akun utama karna ganti nomor ga bisa benerin dah ga nah sama kali pakai apk bikin akun baru males bwt nyari voucher mana akhir nyoba pake akun baru dapet voucher gratis ongkir cuma ehh gagal pengirim karna barang kosong voucher pun ikut hangus;privacy
sangat puas;nonquality
mau downlod ngak bukakarena hp jadulsemoga tokopedia nanti kalau hp saxa relep mau mau downlod lagikarena say penasar;informationquality
detail kurang bagus;nonquality
tokopedia nyata mau bangkrutkrn gabung dg tiktokd bentar lg gulung tikarsukurin sajasudh malas jual sinichat dr pembeli sj masukharus pake aplikasi buat jualansemakin ribetmending bangkrut sj perti bukalapak;informationquality
kalo ni aplikasi masih bgini ajalama gak jual tokopedia ller bener udah banyak pindah masu saja lebih baik tokped belum tiktok timbang;informationquality
tokopedia promo azmi;nonquality
menjak x tktok rebet perti tokopedia tinggal;informationquality
bikin emosi mulu;nonquality
lemooot paraaaahh makin payah saat marketplace lain lomba banyak promo skon voucher produk ongkir sampe tode pembayar tapi tokped cuma kasih gratis ongkir doang udah pelit sama voucher skon udah lama gak beli lewat tokped satupun gak voucher skon tambah kalo belanja via tokped pasti lelet nyampe sikurir gak prioritasin pengiriman sama ekspedisi pasti nanti lama nasib kaya bukalapak;informationquality
sangat mbantu;nonquality
cewa aman aplikasi akun bajak trus uang ilang rbu ovo;privacy
alhamdulil moga betul dapat saldo ribu;nonquality
ajadulu nanti klau hadil lebih bagus baru;informationquality
pantas banyak lebih milih ecommerce be akhir mahami bahwa biaya ongkir lebih penting banding harga barang skon padahal ongkir aplikasi be bisa gratis tokopedia bikin narik nafas;informationquality
oke;nonquality
pengirim kurir otomatis lambat pengirima pilih jt cepat suai lokasi;reliability
bagus;nonquality
lemot;informationquality
mudahkan gala jadi lebih baik anti ruwetanti ganggu percayaam kendali ok top one prima;nonquality
belanja lebih hemat tepat mudah banyak pilih rta amanah;nonquality
bagus;nonquality
sulit return;informationquality
ok;nonquality
barang suai pesan muas;informationquality
skon gede;informationquality
lumay tapi bayar ongkos mahal banget;informationquality
bagus;nonquality
dapat barang rusak tapi gilir mau komplain upload foto eeehhh ma gagal upload mlu bagi komplain pdhal ring belanja pake tokped m cewa kaya gni;responsiveness
tolong perbaiki aplikasi ring logout ndiri acount trus klo mau log in muncul koneksi padahal koneksi internet lancar tolong tanggapi soal ring belanja tokopedia makasih;informationquality
lalu aplikasi time out tolong baiki parah banget;informationquality
sangat populer;nonquality
good;nonquality
the best;nonquality
ok;nonquality
lalu beli mudah kirim lancat tepat waktu;nonquality
yae udah beli masa toko pembaru maksud gimana padahal bayar;informationquality
mudah gampang banget guna;nonquality
gajelas banget kata pengguna baru dpt promo gilir pake ngga bisa padahal blm nah daftar toko pedia pelit banget ongkir juga mahal ga kya shopee bisa benar nol;informationquality
paling lemot paling jelek internet lancar tapi loading mulu;informationquality
ga bs masuk aplikasi krn download apps  update ma ga bs pakai apps aneh;informationquality
kacau refund dana aja lama benar padahal ngikuti atur parah dana masih tah jt;informationquality
bagus produk;informationquality
pelayanan bagus;responsiveness
aplikasi bagus tetapi pembeli barang pembayar harus bisa mbayar sistim cod perti aplikasi shopee lazadakalau bisa cod insya al bakal maju tokopediakarena mua org pu atm bank perti pembayar tokopedia;informationquality
makin update kok ma makin lemot sih;informationquality
tempat belanja kaum adam sini  tempat;informationquality
tingkat trus voucher bonus;informationquality
saldo refund mo tf gopay lama minta ampun chatin ga bales duit sndiri aja harus ngemis² dlu biar balikinmalu ama oren sat t;informationquality
kata tempat belajar bahasa napa promo promo jual jual gini aku sa download gapapa deh lumay buat co co barang randon;informationquality
bagus;nonquality
karang tokped mahal ongkir;informationquality
bagusmbatu;nonquality
pengirimanlama;nonquality
nyesel belanja sini tama kali beli udah na scam gimmick cancel order tapi pembayar gak mbali;informationquality
layan mudah;nonquality
potong ga otak;informationquality
aplikasi olshop cukup bagus;nonquality
tokped mantabs;informationquality
jang nah mau ngisi saldo emoney tokopedia notif sukses tapi ga nambah saldo ngehubungi cs ga nah hubung kapok dah mbali saldo gopay tokped;informationquality
kacau banget te jarang pake toped krn promo lbh narik orange nyoba transaksi besar toped krn cashback upa saldo bonus nyata saldo bonus cum bisa pake transaksi aja gak bs transaksi gital tau gitu nding transaksi orange jelas koin bisa pake transaksi buat pulsa jg bisa lain pengirim toped lemot banget ratarata hari baru sampai dang be hari pasti sampai tracking resi juga lebih jelas;informationquality
gooood job trimakasih;nonquality
bagus;nonquality
jauh toko pedia njadi tempat belanja online sangat manfaat luruh indonesia trimakasih tokopedia;informationquality
ring potong harga min;informationquality
paket stuck nggak nyampe nyampe lebih baguss;nonquality
hai guys buat kali mau narik saldo gopay hati hati ndinh langsung rekening bank saja aku udah jam tapi saldo engak masuk gopay padahal no gopay nyatu bareng akun tokopedia;privacy
belanja lebih mudah praktis;nonquality
akhir akhir tokepedia makin lemot ya;informationquality
toped lebih baik banding toko online lain krn kualitas barang suai dgn harap walau toko ngirim tdk suai harap tapi cara seluruh toped masih is the best;informationquality
napa karang notifikasi masuk ad orang chat notifikasi penjual pun ad;informationquality
application slow and slow respo;nonquality
kira duo lingo;nonquality
tepat waktu;nonquality
proses pembeli lelet;informationquality
pengguna tokopedia jak mang lihat lalu lama namun kurun waktu tahun saja dapat lihat bahwa aplikasi njadi lebih buruk hal user experience rasa tokopedia karang lalu ring ndala entah barang bisa checkout pengirim bisa lacak proses loading sangat lama rta harga konsisten akibat promo ring hilang hendak guna;informationquality
lemot;informationquality
pembatal lalu lama penjual anggap raja pembeli cuma kaya sampah sory tokped kl mau kembang jd pembeli raja ky toko orange pembatal ga tele ma cancel otomatis sama minta oembatal ma lebih lama jd pembeli harus nunggu aja ga bener mah sorry ya pantas anda ka dr toko orange;informationquality
masih ring banyak bug internet udah bagus eh pas mau pencari ga bisa te;informationquality
penipu kasih ulasanfoto video kt dpt gopay coin sdh beberapa x amsiong pembohong siap pindah toko be pelayan nurun;informationquality
gak bisa lihat voucher review download gak bisa;informationquality
mudah murah banyak pilih;nonquality
mantapaplikasi ren;nonquality
pungguna pelangg plus tapi beberapa kali masalahproblem aplikasi hingga bisa ngguna gratis ongkir belanja nol rupiah;informationquality
good;nonquality
hancur lebur usaha tokopedia te gabung tiktoksudah ki taun rintis akhir pindah aplikasi belahbye² tokopediaterimakasih nemani lama tahun lebih jual;informationquality
josss;nonquality
lindung konsumen makin nurun proses order makin lama kalau pelapak barang kosong tdk mau confirm konsumen hingga dana bisa balik cepat kirimi pes jawab pengirim makin lama ongkir lebih mahal lapak be;reliability
aplikasi babi mau robah alamat suruh ganti kode pos ganti ngga bisa² tambah ngga ulas harus isi kode pos mana;informationquality
makin ga jelas penari dana xjam tungguin sampai hari ga massuk jgma pending makin busuk aplikasi buat temen mohon jang pakai tokped pelayanan sangat buruk kalo ndala muter ga jelas stop nding uninstall;informationquality
ring error;informationquality
udah pesen ma bisa lihat proses aplikasi juga lemot;informationquality
goodd;nonquality
karang ribet harus hubung dgn tik tok auto pindah shopee;easeofuse
bagus;nonquality
sangat mbantu tanks tokopedia;nonquality
beberapa hari mbuka halam dep tokped oke tapi masuk halam lanjut kok loading lulu padahal aplikasi update forma hp cache juga bersih;informationquality
ren pokok tokped;nonquality
tooop promo;nonquality
verry good;nonquality
klaim voucher gratis ongkir tapi gak bisa d guna;informationquality
tokpedd udh ga atem lg wkwk;informationquality
sangat rekomendasi buat belanja online banyak promo banyak gratis ongkir skon besar;informationquality
menjak join sama tiktok tolol tular tiktok mana tokped dulu;informationquality
penari dana hasil jual lama bener padahal uang golang kalau gini gimana mau bisa dagang pikir dah kalau mau buat toko sini;informationquality
sangat mbatu mpermudah proses;nonquality
baik;nonquality
toko pedia bayar tempat susah amat karang;informationquality
bisa install minta coba napa ya;informationquality
nah ngalamin bad delivery sampe akhir pake ninj ga jelas complain muter muter barang kata sampe tapi kga ima balik complain nunggu jawab kurir ampe akhir tetep juga bayar tagih silah opini sya black campaign tapi jujur hijau nah top minded harga buat banding sama rvice sampe akhir kjadi pindah  skarang toko sbe;reliability
pelayan buruk uang kompensasi i cum janji doang costumer rvice nah njawab lalu ngabai dua paket gagal mulu nyesel belanja sini auto uninstall;informationquality
oke banget;nonquality
baikkkkk;nonquality
aplikasi kata skon tapi coba claim skon ma kata gk bisa guna gk tahu napa claim skon promo pun gk bisa bisa baiki bug;informationquality
ngeleg banget;nonquality
update hang uninstall bye;nonquality
abis update napa busuk gini apps;informationquality
tokopedia emang ren;nonquality
ngapain sih rjasama sama tik tok gala jual admin karang gede banget pencair ribet kl buat belanja enak karang kl buat jual aduuhh engga deh;easeofuse
good;nonquality
mamtap;nonquality
aplikasi hp makin lemot padahal cache sih mau lihat foto produk saja harus nunggu beberapa nit sampai foto muncul gila sih tokopedia karang makin ancur gini;informationquality
halo tokopedia hormat mohon lebih bijak tika nangani pembeli tika komplain pengirim suai estimasi minimal klarifikasi alas beberapa kali jadi pes barang tokopedia pengirim hambat komplain tokopedia jawab ma robot payah kalii;responsiveness
mpermudah belanja;informationquality
tokopedia barang lengkap ringkali promo proses pembeli pengirim cepat;informationquality
makin mantab;nonquality
lemot amat skrng;informationquality
makin ga jelas langgan plus udah kali panjang harga ribu bul hari mau panjang ribu bul;informationquality
tolong perbaiki  buka foto produk aja delay minta ampun ring bug tiba luar ndiri;informationquality
paylater bisa guna;nonquality
aplikasi sistem refund dana paling ribet;easeofuse
tiap kali mau buka minta update kalo gak update gak bisa buka lumay nyusah jadi konsumsen lari aplikasi lain;easeofuse
